warehouse_source,country,buyer_name,lean_lane,route_band,records,median_value,avg_priority
TED,FIN,"Helsingin kaupunki, kaupunkiympäristön toimiala",OTHER / OPEN WORLD,UNKNOWN,464,4439117.0,48.04905172413793
TED,ESP,Centre de Telecomunicacions i Tecnologies de la Informació de la Generalitat de Catalunya,OTHER / OPEN WORLD,UNKNOWN,462,1319961.855,57.31393939393939
TED,LVA,SIA „Rīgas Austrumu klīniskā universitātes slimnīca”,OTHER / OPEN WORLD,UNKNOWN,461,149450.0,45.93930585683297
TED,POL,Województwo Małopolskie,OTHER / OPEN WORLD,UNKNOWN,460,205353.54,47.30021739130435
TenderNed,Netherlands,Politie,OTHER / OPEN WORLD,UNKNOWN,460,1200000.0,43.272695652173915
Belgium,BE,Fluvius System Operator cv (Speziale Sektoren),OTHER / OPEN WORLD,UNKNOWN,460,,41.106434782608694
TED,ESP,Dirección General de Carreteras,OTHER / OPEN WORLD,UNKNOWN,458,4768955.97,51.017379912663756
Quebec,Canada - Quebec,"Ministère de l'Immigration, de la Francisation et de l'Intégration",OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,454,65459.15,56.03678414096916
TenderNed,Netherlands,Commando Materieel en iT (COMMIT),OTHER / OPEN WORLD,UNKNOWN,454,402725.0,42.620396475770924
TED,BGR,ОБЩИНА ВАРНА,OTHER / OPEN WORLD,UNKNOWN,453,110700.0,50.38083885209713
TED,LTU,Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos,OTHER / OPEN WORLD,UNKNOWN,453,39600.0,44.51359823399559
TED,ESP,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla,OTHER / OPEN WORLD,UNKNOWN,451,402564.0,46.16421286031042
TED,CZE,Všeobecná fakultní nemocnice v Praze,OTHER / OPEN WORLD,UNKNOWN,449,1980000.0,54.64209354120267
TED,POL,Centrum Informatyki Resortu Finansów,OTHER / OPEN WORLD,UNKNOWN,448,4999920.0,51.71075892857143
Quebec,Canada - Quebec,Ville de Saint-Jean-sur-Richelieu.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,446,51255.125,55.23354260089686
TenderNed,Netherlands,Gemeente Utrecht,OTHER / OPEN WORLD,UNKNOWN,446,987500.0,45.2877130044843
Quebec,Canada - Quebec,Ville de Granby,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,445,42861.04,54.129393258426965
TenderNed,Netherlands,Gemeente 's-Hertogenbosch,OTHER / OPEN WORLD,UNKNOWN,445,100.0,41.26103370786517
TED,EST,sihtasutus Põhja-Eesti Regionaalhaigla,OTHER / OPEN WORLD,UNKNOWN,444,300000.0,53.38099099099099
Germany,Germany,Stadt Leipzig,OTHER / OPEN WORLD,OPEN_PUBLIC,444,0.01,46.86436936936937
Germany,Germany,Vergabe und Beschaffungszentrum Dortmund,OTHER / OPEN WORLD,OPEN_PUBLIC,443,328844.47,46.78352144469526
United Kingdom,United Kingdom,NHS Wales Shared Services Partnership-Procurement Services (hosted by Velindre University NHS Trust),OTHER / OPEN WORLD,OPEN_PUBLIC,441,201854.2,55.2604081632653
Quebec,Canada - Quebec,Ville de Sherbrooke,OTHER / OPEN WORLD,OPEN_PUBLIC,439,335325.31,54.838952164009115
TED,POL,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji w m. st. Warszawie S.A.,OTHER / OPEN WORLD,UNKNOWN,438,972500.0,48.68840182648402
TED,POL,Południowy Koncern Węglowy S.A.,OTHER / OPEN WORLD,UNKNOWN,435,5600000.0,51.26749425287356
Belgium,BE,"Mobiliteit en Openbare Werken, Agentschap Wegen en Verkeer",OTHER / OPEN WORLD,UNKNOWN,435,,41.01448275862069
Quebec,Canada - Quebec,DGCGER (Ministère des transports),OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,434,15157.21,50.536635944700464
Belgium,BE,Université Catholique de Louvain - Service des Achats,OTHER / OPEN WORLD,UNKNOWN,434,,40.84488479262673
TED,ESP,DIPUTACIÓN DE BARCELONA,OTHER / OPEN WORLD,UNKNOWN,432,424750.0,50.942314814814814
TED,POL,Uniwersytet Warszawski,OTHER / OPEN WORLD,UNKNOWN,432,227630.24,48.41833333333334
TED,AUT,Gemeinnützige Salzburger Landeskliniken Betriebsgesellschaft mbH,OTHER / OPEN WORLD,UNKNOWN,432,497620.0,46.5462037037037
France,France,Collectivité européenne d'Alsace,OTHER / OPEN WORLD,OPEN_PUBLIC,432,414459.79500000004,46.187222222222225
TED,ESP,"Infraestructures de la Generalitat de Catalunya, SAU",OTHER / OPEN WORLD,UNKNOWN,431,483928.75,50.10858468677494
TED,ESP,"Servicio Madrileno de Salud, Hospital Universitario La Paz",OTHER / OPEN WORLD,UNKNOWN,430,204121.01,53.42553488372093
TED,ESP,Director Gerente de FREMAP,OTHER / OPEN WORLD,UNKNOWN,430,294183.0,52.52274418604651
TED,POL,UNIWERSYTECKI SZPITAL KLINICZNY IM JANA MIKULICZA - RADECKIEGO WE WROCŁAWIU,OTHER / OPEN WORLD,UNKNOWN,430,430272.0,48.70632558139535
Quebec,Canada - Quebec,Ville de Salaberry-de-Valleyfield,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,429,43719.244999999995,55.06475524475525
United Kingdom,United Kingdom,Midlands and Lancashire Commissioning Support Unit,OTHER / OPEN WORLD,OPEN_PUBLIC,425,4317.68,47.216
TED,LTU,Kauno miesto savivaldybės administracija,OTHER / OPEN WORLD,UNKNOWN,423,125000.0,46.93565011820331
France,France,Ville de Marseille,OTHER / OPEN WORLD,OPEN_PUBLIC,423,840000.0,45.620283687943264
TED,LVA,VSIA „Paula Stradiņa klīniskā universitātes slimnīca”,OTHER / OPEN WORLD,UNKNOWN,423,250000.0,44.91342789598109
Germany,Germany,"Bundesamt für Infrastruktur, Umweltschutz und Dienstleistungen der Bundeswehr",OTHER / OPEN WORLD,OPEN_PUBLIC,422,415200.0,49.335734597156396
TED,LTU,"AB ""Lietuvos geležinkeliai""",OTHER / OPEN WORLD,UNKNOWN,421,158370.0,47.32384798099763
United Kingdom,United Kingdom,UK Research & Innovation (UKRI),OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,420,69835.64,52.078857142857146
Germany,Germany,DEGES Deutsche Einheit Fernstraßenplanungs- und -bau GmbH,OTHER / OPEN WORLD,OPEN_PUBLIC,420,373785.83,48.30142857142857
Quebec,Canada - Quebec,Ministère de la Justice,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,418,50000.0,56.15177033492823
Quebec,Canada - Quebec,Université de Sherbrooke -Service des ressources financières- Section de l'approvisionnement,OTHER / OPEN WORLD,LIMITED_INVITATION,418,46785.24,52.74272727272727
TED,ESP,"Consejero Delegado de Ingeniería de Sistemas para la Defensa de España S.A., S.M.E. y M.P.",OTHER / OPEN WORLD,UNKNOWN,417,138570.56,52.17002398081535
Belgium,BE,Fluvius System Operator cv (Traditionellen Sektoren),OTHER / OPEN WORLD,UNKNOWN,417,,41.01597122302158
TED,FIN,Pohjois-Karjalan hankintatoimi,OTHER / OPEN WORLD,UNKNOWN,416,400000.0,47.309375
TED,SVN,DRUŽBA ZA AVTOCESTE V REPUBLIKI SLOVENIJI D.D.,OTHER / OPEN WORLD,UNKNOWN,415,508865.0,52.889253012048194
TenderNed,Netherlands,"Ministerie van Defensie, Defensie Ondersteuningscommando (DOSCO)",OTHER / OPEN WORLD,UNKNOWN,414,2000000.0,44.79724637681159
Belgium,BE,Universitaire Ziekenhuizen Leuven,OTHER / OPEN WORLD,UNKNOWN,414,,41.42
Germany,Germany,Die Autobahn GmbH des Bundes - NL Ost,OTHER / OPEN WORLD,OPEN_PUBLIC,413,477991.375,56.412687651331716
TED,CZE,"České dráhy, a.s.",OTHER / OPEN WORLD,UNKNOWN,413,9312801.125,53.266198547215495
TED,ESP,Jefatura de Asuntos Económicos del Mando de Apoyo Logístico,OTHER / OPEN WORLD,UNKNOWN,413,1115600.745,52.874624697336564
TED,BGR,ТЕЦ МАРИЦА ИЗТОК 2 ЕАД,OTHER / OPEN WORLD,UNKNOWN,413,250000.0,52.13820823244552
Quebec,Canada - Quebec,Ville de Boucherville,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,412,47140.0,54.9602427184466
Quebec,Canada - Quebec,CENTRE INTÉGRÉ DE SANTÉ ET DE SERVICES SOCIAUX DU BAS-SAINT-LAURENT,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,411,70000.0,56.65883211678832
United Kingdom,United Kingdom,NHS Cheshire and Merseyside ICB,OTHER / OPEN WORLD,OPEN_PUBLIC,411,4842.8,46.59119221411192
Belgium,BE,De Vlaamse Waterweg nv,OTHER / OPEN WORLD,UNKNOWN,411,,40.973284671532845
TED,FIN,Pohjois-Pohjanmaan hyvinvointialue,OTHER / OPEN WORLD,UNKNOWN,410,600000.0,45.753756097560974
Germany,Germany,Immobilien Bremen - Eigenbetrieb der Stadtgemeinde Bremen,OTHER / OPEN WORLD,OPEN_PUBLIC,410,0.01,44.93526829268293
Belgium,BE,Haven van Antwerpen-Brugge NV van publiek recht,OTHER / OPEN WORLD,UNKNOWN,410,,41.32970731707317
Quebec,Canada - Quebec,Ville de Repentigny.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,409,47500.0,55.37393643031785
TED,CZE,HLAVNÍ MĚSTO PRAHA,OTHER / OPEN WORLD,UNKNOWN,409,12372900.0,52.77354523227384
Quebec,Canada - Quebec,Ville de Saint-Jérôme.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,407,44409.67,55.37179361179361
TED,POL,Operator Gazociągów Przesyłowych GAZ-SYSTEM S.A.,OTHER / OPEN WORLD,UNKNOWN,406,625209.0,48.604827586206895
TenderNed,Netherlands,"Rijkswaterstaat Programma's, Projecten en Onderhoud",OTHER / OPEN WORLD,UNKNOWN,406,1148176.4849999999,45.531625615763545
Belgium,BE,SNCB-Procurement,OTHER / OPEN WORLD,UNKNOWN,406,,41.243399014778326
TED,BGR,АЕЦ КОЗЛОДУЙ ЕАД,OTHER / OPEN WORLD,UNKNOWN,405,498400.0,52.65283950617284
France,France,Ville de Paris,OTHER / OPEN WORLD,OPEN_PUBLIC,405,2162028.8049999997,46.09866666666667
TenderNed,Netherlands,"Ministerie van Defensie, Commando Landstrijdkrachten (MatlogCo)",OTHER / OPEN WORLD,UNKNOWN,405,2375353.0,44.803703703703704
TED,FIN,Kansaneläkelaitos,OTHER / OPEN WORLD,UNKNOWN,404,2300000.0,48.45247524752475
TED,NOR,Statens vegvesen,OTHER / OPEN WORLD,UNKNOWN,403,33287188.0,51.977320099255586
TenderNed,Netherlands,Gemeente Maastricht,OTHER / OPEN WORLD,UNKNOWN,403,500000.0,44.037667493796526
TED,CZ,Ředitelství silnic a dálnic ČR,OTHER / OPEN WORLD,UNKNOWN,402,4422726.73,55.25995024875622
Quebec,Canada - Quebec,Centre de services scolaire de Montréal / BDA,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,401,38836.0,53.60847880299252
TED,DNK,Danish Ministry of Defence Acquisition and Logistics Organisation,OTHER / OPEN WORLD,UNKNOWN,401,11900000.0,51.680149625935165
TED,LUX,Fonds du Logement,OTHER / OPEN WORLD,UNKNOWN,401,333344.385,41.893915211970075
Belgium,BE,Université Libre de Bruxelles,OTHER / OPEN WORLD,UNKNOWN,401,,41.04354114713217
Quebec,Canada - Quebec,Institut de Cardiologie de Montréal.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,400,69643.685,55.9273
TED,LTU,AB „Kelių priežiūra“ (PV),OTHER / OPEN WORLD,UNKNOWN,400,32200.0,45.5886
TED,ESP,Dirección de Compras de la Corporación de Radio y Televisión Española S.A.,OTHER / OPEN WORLD,UNKNOWN,399,388988.6,53.83568922305764
TED,NOR,Forsvarsbygg,OTHER / OPEN WORLD,UNKNOWN,398,25000000.0,47.973115577889445
TED,LTU,AB Via Lietuva,OTHER / OPEN WORLD,UNKNOWN,398,92050.65,47.15964824120603
TED,POL,POLREGIO S.A.,OTHER / OPEN WORLD,UNKNOWN,397,1016000.0,49.62544080604534
Germany,Germany,"Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr",OTHER / OPEN WORLD,COMPETITIVE_OTHER,396,549856.9,44.45227272727273
Belgium,BE,Regie der Gebouwen - Vlaanderen Regio Noord,OTHER / OPEN WORLD,UNKNOWN,395,,40.97037974683544
Quebec,Canada - Quebec,Ville de Baie-Comeau,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,392,39887.13,54.71637755102041
Belgium,BE,Leuven,OTHER / OPEN WORLD,UNKNOWN,392,,41.29984693877551
Quebec,Canada - Quebec,Centre de santé Tulattavik de l'Ungava,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,390,38714.0,54.68338461538462
TED,CZE,"ČEZ Distribuce, a. s.",OTHER / OPEN WORLD,UNKNOWN,388,2645246.33,53.155773195876286
United Kingdom,United Kingdom,NHS England,OTHER / OPEN WORLD,UNKNOWN,388,5223180.0,51.67835051546392
Quebec,Canada - Quebec,Société de transport de Montréal,OTHER / OPEN WORLD,OPEN_PUBLIC,387,607205.97,52.55937984496124
TED,POL,Narodowy Instytut Onkologii im. Marii Skłodowskiej-Curie - Państwowy Instytut Badawczy,OTHER / OPEN WORLD,UNKNOWN,387,260098.15,48.60811369509044
TED,POL,"Jastrzębska Spółka Węglowa S.A. z siedzibą w Jastrzębiu-Zdroju, Zakład Wsparcia Produkcji",OTHER / OPEN WORLD,UNKNOWN,387,928960.7975,46.542325581395346
Germany,Germany,DB InfraGO AG – Geschäftsbereich Personenbahnhöfe (Bukr 11),OTHER / OPEN WORLD,COMPETITIVE_OTHER,387,0.0,43.04315245478036
TED,CHE,HBD - Amt für Hochbauten (AHB),OTHER / OPEN WORLD,UNKNOWN,386,590622.825,50.556943005181346
France,France,Département de l'Isère,OTHER / OPEN WORLD,OPEN_PUBLIC,386,650000.0,46.50772020725389
United Kingdom,United Kingdom,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,385,0.01,51.804779220779224
TED,EST,sihtasutus Tartu Ülikooli Kliinikum,OTHER / OPEN WORLD,UNKNOWN,385,224546.0,51.357922077922076
Belgium,BE,Agentschap voor Natuur en Bos,OTHER / OPEN WORLD,UNKNOWN,385,,41.131376623376624
TED,SWE,Uppsala kommun,OTHER / OPEN WORLD,UNKNOWN,384,8000000.0,52.69895833333333
France,France,Métropole de Lyon,OTHER / OPEN WORLD,OPEN_PUBLIC,384,800000.0,47.5728125
TED,LVA,Aizkraukles novada pašvaldība,OTHER / OPEN WORLD,UNKNOWN,382,24000.0,44.0186387434555
TED,BGR,Електроразпределителни мрежи Запад ЕАД,OTHER / OPEN WORLD,UNKNOWN,381,761360.0,53.35018372703412
Germany,Germany,AOK Rheinland-Pfalz/Saarland - Die Gesundheitskasse,OTHER / OPEN WORLD,OPEN_PUBLIC,381,215300.525,45.025879265091866
France,France,Rennes Métropole,OTHER / OPEN WORLD,OPEN_PUBLIC,380,600000.0,46.33636842105263
Quebec,Canada - Quebec,Centre de services scolaires de la Capitale,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,379,43419.78,54.62970976253298
Germany,Germany,Bau- und Liegenschaftsbetrieb NRW Zentrale,OTHER / OPEN WORLD,OPEN_PUBLIC,377,362022.0,53.20238726790451
Germany,Germany,"Bundesagentur für Arbeit, Regionales Einkaufszentrum Bayern, (mit Zuständigkeit für Bayern und Sachsen)",OTHER / OPEN WORLD,OPEN_PUBLIC,377,0.01,46.270822281167106
Quebec,Canada - Quebec,Autorité régionale de transport métropolitain (ARTM),OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,376,62770.93,57.640159574468086
Germany,Germany,Fraunhofer-Gesellschaft - Einkauf B12,OTHER / OPEN WORLD,OPEN_PUBLIC,375,0.01,48.21429333333333
Germany,Germany,DB Netz AG (Bukr 16),OTHER / OPEN WORLD,COMPETITIVE_OTHER,375,1.0,47.18533333333333
TED,CZE,"Dopravní podnik hl. m. Prahy, akciová společnost",OTHER / OPEN WORLD,UNKNOWN,374,21781483.045,55.13652406417112
Germany,Germany,"Landeshauptstadt Düsseldorf, Der Oberbürgermeister, Amt für Recht, Vergabe und Versicherungen, Zentrale Vergabestelle",OTHER / OPEN WORLD,OPEN_PUBLIC,374,0.01,47.210267379679145
TED,ESP,Servicio de Salud de las Illes Balears,OTHER / OPEN WORLD,UNKNOWN,373,427088.7,53.725308310991956
Germany,Germany,Land Niedersachsen vertreten durch das Staatliche Baumanagement Niedersachsen,OTHER / OPEN WORLD,OPEN_PUBLIC,372,313316.8,54.721559139784944
Belgium,BE,Farys,OTHER / OPEN WORLD,UNKNOWN,372,,41.06290322580645
TED,BGR,"АГЕНЦИЯ ""ПЪТНА ИНФРАСТРУКТУРА""",OTHER / OPEN WORLD,UNKNOWN,371,205700.0,49.97757412398922
TED,CZE,Fakultní nemocnice Bulovka,OTHER / OPEN WORLD,UNKNOWN,370,2564259.0,54.42254054054054
Belgium,BE,Provincie West-Vlaanderen,OTHER / OPEN WORLD,UNKNOWN,370,,41.177081081081084
Quebec,Canada - Quebec,Ministère de l'Éducation,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,369,69950.76,58.02130081300813
TED,BGR,"НАЦИОНАЛНА КОМПАНИЯ ""ЖЕЛЕЗОПЪТНА ИНФРАСТРУКТУРА"" ДП",OTHER / OPEN WORLD,UNKNOWN,368,745438.3200000001,52.47695652173913
TED,ESP,Dirección General de Planificación Económica,OTHER / OPEN WORLD,UNKNOWN,367,750763.3,57.06179836512261
TED,ESP,"Dirección General de Renfe Ingeniería y Mantenimiento Sociedad Mercantil Estatal, S.A.",OTHER / OPEN WORLD,UNKNOWN,367,835862.56,56.18141689373297
TED,ROU,Spitalul Clinic de Urgenta Bucuresti,OTHER / OPEN WORLD,UNKNOWN,367,2592000.0,51.34523160762943
Quebec,Canada - Quebec,Ministère des Transports et de la Mobilité durable (Direction générale de la gestion contractuelle),OTHER / OPEN WORLD,LIMITED_INVITATION,366,33273.905,51.78551912568306
TED,CZE,Fakultní nemocnice v Motole,OTHER / OPEN WORLD,UNKNOWN,365,5075200.0,56.12323287671233
Quebec,Canada - Quebec,Ville de Saint-Eustache.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,365,46219.95,54.34575342465754
TED,LVA,"Valsts akciju sabiedrība ""Valsts nekustamie īpašumi""",OTHER / OPEN WORLD,UNKNOWN,365,250000.0,45.931780821917805
Belgium,BE,Openbare Vlaamse Afvalstoffenmaatschappij,OTHER / OPEN WORLD,UNKNOWN,365,,40.98569863013699
TED,AUT,Bundesimmobiliengesellschaft m.b.H.,OTHER / OPEN WORLD,UNKNOWN,364,720073.17,49.33483516483516
Belgium,BE,Regie der Gebouwen - Regio Brussel,OTHER / OPEN WORLD,UNKNOWN,364,,40.89269230769231
Quebec,Canada - Quebec,Ville de Montréal,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,363,47325.9,55.625454545454545
Germany,Germany,GMH | Gebäudemanagement Hamburg GmbH,OTHER / OPEN WORLD,OPEN_PUBLIC,363,146341.44,53.38749311294766
France,France,Collectivité de Corse,OTHER / OPEN WORLD,OPEN_PUBLIC,363,500000.0,46.17322314049587
TED,LTU,Nacionalinė švietimo agentūra,OTHER / OPEN WORLD,UNKNOWN,363,9212.0,42.42606060606061
TED,SVK,Ministerstvo vnútra Slovenskej republiky,OTHER / OPEN WORLD,UNKNOWN,361,548750.0,52.92609418282549
France,France,Métropole Nice Côte d'Azur (06),OTHER / OPEN WORLD,OPEN_PUBLIC,360,204400.0,46.56316666666667
Germany,Germany,AOK Bayern - Die Gesundheitskasse,OTHER / OPEN WORLD,OPEN_PUBLIC,359,0.01,52.418997214484676
Quebec,Canada - Quebec,Ville de Rimouski.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,358,40093.649999999994,54.963631284916204
TenderNed,Netherlands,Gemeente Land van Cuijk,OTHER / OPEN WORLD,UNKNOWN,358,94.0,40.06279329608939
TED,BG,"НАЦИОНАЛНА КОМПАНИЯ ""ЖЕЛЕЗОПЪТНА ИНФРАСТРУКТУРА"" ДП",OTHER / OPEN WORLD,UNKNOWN,357,464000.0,50.85294117647059
United Kingdom,United Kingdom,North East and North Cumbria Integrated Care Board,OTHER / OPEN WORLD,UNKNOWN,357,1.0,50.11719887955182
TED,LTU,VĮ Turto bankas,OTHER / OPEN WORLD,UNKNOWN,356,17649.45,45.16095505617977
United Kingdom,United Kingdom,Norfolk County Council,OTHER / OPEN WORLD,UNKNOWN,355,60000.0,48.11081690140845
TED,HUN,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,OTHER / OPEN WORLD,UNKNOWN,354,75786889.5,52.77621468926554
Germany,Germany,KWL mbH,OTHER / OPEN WORLD,OPEN_PUBLIC,354,,43.89576271186441
Quebec,Canada - Quebec,Institut universitaire de cardiologie et de pneumologie de Québec-Université Laval,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,353,53640.0,55.42135977337111
TED,ESP,Banco de España,OTHER / OPEN WORLD,UNKNOWN,353,696988.25,53.778186968838526
TED,PRT,"Infraestruturas de Portugal, S. A.",OTHER / OPEN WORLD,UNKNOWN,353,1002230.41,53.52169971671388
TED,AUT,WIENER LINIEN GmbH & Co KG,OTHER / OPEN WORLD,UNKNOWN,353,1620968.1600000001,50.69682719546742
TED,DNK,Region Hovedstaden,OTHER / OPEN WORLD,UNKNOWN,352,11963316.25,50.274375
Quebec,Canada - Quebec,Ville de Terrebonne,OTHER / OPEN WORLD,OPEN_PUBLIC,351,273577.28,53.29094017094017
TenderNed,Netherlands,"Ministerie van Economische Zaken, Rijksdienst voor Ondernemend Nederland (RVO)",OTHER / OPEN WORLD,UNKNOWN,351,600000.0,45.634529914529914
TenderNed,Netherlands,Gemeente Breda,OTHER / OPEN WORLD,UNKNOWN,351,700000.0,43.43299145299145
Quebec,Canada - Quebec,Cégep de Rosemont,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,350,45000.0,55.289028571428574
Germany,Germany,"Land Hessen, vertreten durch das Hessische Competence Center -Zentrale Beschaffung-",OTHER / OPEN WORLD,OPEN_PUBLIC,350,139420.0,47.94074285714286
United Kingdom,United Kingdom,NHS Coventry and Warwickshire ICB,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,350,1.0,47.02257142857143
Quebec,Canada - Quebec,Ville de Trois-Rivières,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,349,69444.9,55.42515759312321
TED,LVA,"AS ""Latvijas valsts meži""",OTHER / OPEN WORLD,UNKNOWN,349,121084.16500000001,44.71467048710602
TED,SVN,UNIVERZITETNI KLINIČNI CENTER MARIBOR,OTHER / OPEN WORLD,UNKNOWN,348,178168.9325,51.583275862068966
Germany,Germany,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V. - Einkauf B12 - Vergabestelle Bau,OTHER / OPEN WORLD,OPEN_PUBLIC,348,173043.38,48.042701149425284
Germany,Germany,Stadt Wuppertal,OTHER / OPEN WORLD,OPEN_PUBLIC,348,258746.64,47.517758620689655
Belgium,BE,Universitair Ziekenhuis Gent,OTHER / OPEN WORLD,UNKNOWN,348,,41.681724137931035
Belgium,BE,Agentschap Facilitair Bedrijf,OTHER / OPEN WORLD,UNKNOWN,348,,41.28551724137931
Germany,Germany,Stadt Münster - Zentrale Rechtsdienstleistungen und Vergabemanagement,OTHER / OPEN WORLD,OPEN_PUBLIC,347,193424.885,52.12587896253602
TED,LVA,Gulbenes novada pašvaldība,OTHER / OPEN WORLD,UNKNOWN,347,50366.520000000004,44.441210374639766
France,France,Collectivité territoriale,OTHER / OPEN WORLD,OPEN_PUBLIC,347,,44.075734870317
TED,BGR,ТЕХНИЧЕСКИ УНИВЕРСИТЕТ,OTHER / OPEN WORLD,UNKNOWN,346,27743.825,46.87150289017341
United Kingdom,United Kingdom,NHS England,OTHER / OPEN WORLD,OPEN_PUBLIC,345,744000.0,56.24185507246377
TED,CZE,Královéhradecký kraj,OTHER / OPEN WORLD,UNKNOWN,345,4375359.5,53.571652173913044
Quebec,Canada - Quebec,École Polytechnique,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,344,50628.61925,55.98459302325581
TED,ROU,Spitalul Clinic Judetean de Urgenta Targu.Mures,OTHER / OPEN WORLD,UNKNOWN,344,1162044.0,54.23011627906977
TED,POL,Uniwersytecki Szpital Kliniczny w Białymstoku,OTHER / OPEN WORLD,UNKNOWN,344,266585.0,49.44703488372093
Quebec,Canada - Quebec,Ville de Montréal - Service de la diversité et de l'inclusion sociale,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,343,100000.0,56.25772594752186
TED,ITA,Trenitalia S.p.A. Direzione Logistica Industriale Acquisti Tecnici,OTHER / OPEN WORLD,UNKNOWN,343,1568400.0,50.965714285714284
TED,CZE,"Nemocnice Pardubického kraje, a.s.",OTHER / OPEN WORLD,UNKNOWN,342,3000000.0,55.34982456140351
