family,country,currency,tender_id,buyer,title,value,bidders,procedure,rn
POSTAL_OFFICIAL_FULFILMENT,BE,,bel_bb1f850a97caaea265556397,Quévy,"Remplacement de notre ancienne machine de mise sous pli et d'affranchissement, avec contrat de maintenance",,,,5
POSTAL_OFFICIAL_FULFILMENT,BE,,bel_b2baca92c87383a952034dee,Tournai,"Impression, mise sous pli et expédition des avertissements extraits de rôle (et annexes) pour les taxes sur le traitement et la collecte des immondices, et sur les prestations d'hygiène publique pour l'exercice 2025",,,,6
POSTAL_OFFICIAL_FULFILMENT,BE,,bel_a64703ae12fc84893343c631,Office Wallon de la formation professionnelle et de l'emploi,"Marché de fournitures pour la location, l’entretien et la maintenance de deux machines de mise sous pli",,,,7
POSTAL_OFFICIAL_FULFILMENT,BE,,bel_d820827485e6bed7b5c8b37d,IWEPS,"Impression, mise sous pli et envoi de courriers dans le cadre d'une enquête",,,,8
POSTAL_OFFICIAL_FULFILMENT,BE,,bel_40932e6eacfdc6027f97f439,Mutualité Solidaris Liège,"Location et entretien d'une machine à affranchir et d'une machine à mise sous pli, de périphériques associés et de fourniture de consommables correspondants.",,,,9
POSTAL_OFFICIAL_FULFILMENT,BE,,bel_028f76eea3889615fbcfe93e,Aankoopcentrale Groep CM-MC vzw,Services de courrier - Boîtes aux lettres CM (distribution du courrier interne),,,,10
POSTAL_OFFICIAL_FULFILMENT,BE,,bel_5e264b995637d30b5fceb7a6,Police Fédérale,"Impression, mise sous pli et envoi optimisé chez l'opérateur postal pour le Moniteur de sécurité pour l'année 2024",,,,11
POSTAL_OFFICIAL_FULFILMENT,BE,,bel_0eeb49f21e0642249d450cf8,Tournai,"Impression, mise sous pli et expédition des avertissements extraits de rôle (et annexes) pour les taxes sur le traitement et la collecte des immondices, et sur les prestations d'hygiène publique pour l'exercice 2024",,,,12
POSTAL_OFFICIAL_FULFILMENT,CHE,,ted_c125abfcdad7121330f0,Centrale d'achats et d'ingénierie biomédicale des hôpitaux universitaires Vaud-Genève,Impression transactionnelle et mise sous pli pour les HUG,,,,1
POSTAL_OFFICIAL_FULFILMENT,Canada - Quebec,CAD,ten_aa32d17fa620ea1501a4,Centre de services scolaire du Val-des-Cerfs.,"Service de distribution de courrier interne (enveloppes, boites et autres)",,,Avis d’appel d’offres,1
POSTAL_OFFICIAL_FULFILMENT,Canada - Quebec,CAD,ten_07f898b48d5e279995a8,Ville de Longueuil,Acquisition d'un système de mise sous pli du courrier (Plieuse-inséreuse),,1.0,Contrat de gré à gré,2
POSTAL_OFFICIAL_FULFILMENT,Canada - Quebec,CAD,ten_bcd3e958be4f56e67ebe,Ville de Longueuil,"Fourniture de papeterie, impression, mise sous pli et mise à la poste des comptes de taxes municipales de la Ville de Longueuil",,5.0,Avis d’appel d’offres,3
POSTAL_OFFICIAL_FULFILMENT,Canada - Quebec,CAD,ten_6b0e22b38d0da4d1120c,Centre de services scolaire du Pays-des-Bleuets,Distribution de courrier interne_2026-2029,,2.0,Avis d’appel d’offres,4
POSTAL_OFFICIAL_FULFILMENT,Canada - Quebec,CAD,ten_af88b414387c586d659f,Ville de Montréal - Service de l'approvisionnement,"Services de ramassage, de tri et de distribution du courrier interne pour la Ville de Montréal",,7.0,Avis d’appel d’offres,5
POSTAL_OFFICIAL_FULFILMENT,Canada - Quebec,CAD,ten_7e5101a454add2dcbcdf,Ville de Montréal - Service de l'approvisionnement,"Services de ramassage, de tri et de distribution du courrier interne pour la Ville de Montréal",,7.0,Contrat à la suite d'un achat mandaté ou d'un regroupement d’organismes,6
POSTAL_OFFICIAL_FULFILMENT,Canada - Quebec,CAD,ten_7f6f0eca053142255402,Ville de Longueuil,"Fourniture de papeterie, impression, mise sous pli et mise à la poste des avis d’évaluation 2025-2026-2027 de l’agglomération de Longueuil",,1.0,Contrat de gré à gré,7
POSTAL_OFFICIAL_FULFILMENT,Canada - Quebec,CAD,ten_123bb4ed63cda26755c0,Ville de Longueuil,"Fourniture de papeterie, impression, mise sous pli et mise à la poste des comptes de taxes",,1.0,Contrat de gré à gré,8
POSTAL_OFFICIAL_FULFILMENT,Canada - Quebec,CAD,ten_5c7cc8d9c3175f07a37d,Ville de Montréal - Service de l'approvisionnement,"Service de ramassage, tri et distribution du courrier – Service de Police de la Ville de Montréal",,3.0,Avis d’appel d’offres,9
POSTAL_OFFICIAL_FULFILMENT,Canada - Quebec,CAD,ten_cbf9eed5f58218a74dc2,Ville de Montréal - Service de l'approvisionnement,"Service de ramassage, tri et distribution du courrier – Service de Police de la Ville de Montréal",,3.0,Contrat à la suite d'un achat mandaté ou d'un regroupement d’organismes,10
POSTAL_OFFICIAL_FULFILMENT,France,EUR,ten_eaeb60edde03e3b818fc,CENTRE DE GESTION DE LA FONCTION PUBLIQUE TERRITORIALE DES PYRENEES ORIENTALES,Marché affranchissement courriers,,,PROCEDURE_ADAPTE/,1
POSTAL_OFFICIAL_FULFILMENT,France,EUR,ten_f492b63f869ae689d837,Département de l'Isère,"Impression, pliage, mise sous pli de documents, colisage et manoeuvre d'affranchissement",,,OUVERT/,2
POSTAL_OFFICIAL_FULFILMENT,France,EUR,ten_6abc9610150793c5183e,ANGDM,"Marché d'édition, mise sous pli, expédition et affranchissement des courriers sortants de l'ANGDM",,,OUVERT/,3
POSTAL_OFFICIAL_FULFILMENT,France,EUR,ten_0548378a022f0f4c258a,Communaute De Communes Pays D'Evian Vallee D'Abondance,"Accord-Cadre D'Impression, De Mise Sous Pli Et D'Envoi De Courriers En Nombre",,,OUVERT/,4
POSTAL_OFFICIAL_FULFILMENT,France,EUR,ten_74e851c93bc25b565cc6,Régie des Eaux Gessiennes,"Marché de service relatif à l'édition, mise sous pli, affranchissement et mise en poste des factures et courriers de la régie des Eaux Gessiennes, ainsi que la gestion des plis non distribués.",,,OUVERT/,5
POSTAL_OFFICIAL_FULFILMENT,France,EUR,ten_375b5c99ed27725a8d06,CHR METZ-THIONVILLE,"Fourniture, impression, mise sous pli et envoi de matériel électoral pour les élections professionnelles du CHR METZ-THIONVILLE",,,PROCEDURE_ADAPTE/,6
POSTAL_OFFICIAL_FULFILMENT,France,EUR,ten_e7a38f8cdeb34382846d,Caisse des dépôts et consignations,"Prestations de transport et de distribution de courriers internes et externes, de plis et de colis pour le compte des services gestion des flux (courrier) et moyens d’impression (imprimerie) de la CDC",,,OUVERT/,7
POSTAL_OFFICIAL_FULFILMENT,France,EUR,ten_f40412ecfeadb5568f94,OPH du Département du Doubs,Services d'éditique,,,OUVERT/,8
POSTAL_OFFICIAL_FULFILMENT,France,EUR,ten_55fa7324b79b73793def,Commune de Bobigny,Externalisation de l'affranchissement et de la distribution du courrier sortant,,,OUVERT/,9
POSTAL_OFFICIAL_FULFILMENT,France,EUR,ten_dbe779374f0360526ca2,Conseil départemental Loire Atlantique,"IMPRESSION, MISE SOUS PLI, AFFRANCHISSEMENT, ROUTAGE DES NOTIFICATIONS DE LA CDAPH - LA MAISON DEPARTEMENTALE DES PERSONNES EN SITUATION DE HANDICAP DE LOIRE-ATLANTIQUE",,,OUVERT/,10
POSTAL_OFFICIAL_FULFILMENT,France,EUR,ten_00ea17d592d9ee7716a9,Conseil départemental Loire Atlantique,"Prestations de mise sous plis, de colisage et d'affranchissement pour les services du Département",,,OUVERT/,11
POSTAL_OFFICIAL_FULFILMENT,France,EUR,ten_cb0b917dac693bff573f,Mairie de Nogent-sur-Marne,"Prestations de collecte, d'affranchissement et d'acheminement pour la distribution du courrier de la ville et du CCAS de Nogent-sur-Marne",,,OUVERT/,12
POSTAL_OFFICIAL_FULFILMENT,Germany,EUR,ten_09532f5654d110ae7705,Bayer. Polizeiverwaltungsamt,Rahmenvereinbarung über die Zustellung von Bescheiden mittels Postzustellungsauftrag,21115080.0,,open,1
POSTAL_OFFICIAL_FULFILMENT,Germany,EUR,ten_8674d4c5c48efcaba594,Bayer. Polizeiverwaltungsamt,Rahmenvereinbarung über die Zustellung von Bescheiden mittels Postzustellungsauftrag,2936250.0,,open,2
POSTAL_OFFICIAL_FULFILMENT,Germany,EUR,ten_d12250126aa6a1bcde40,"Stadt Konstanz, Personal- und Organisationsamt-Zentrale Vergabestelle",Postdienstleistungen für die Stadt Konstanz,1.0,,open,3
POSTAL_OFFICIAL_FULFILMENT,Germany,EUR,ten_5edef73063173d511fc7,Oberfinanzdirektion Baden-Württemberg,RV Postdienstleistungen förmliche Zustellung - Postzustellungsauftrag für die OFDBW,,,open,4
POSTAL_OFFICIAL_FULFILMENT,Germany,EUR,ten_a4527ef7326b1c1e62b3,Bayerisches Polizeiverwaltungsamt,Rahmenvereinbarung über die Zustellung von Bescheiden mittels Postzustellungsauftrag,,,open,5
POSTAL_OFFICIAL_FULFILMENT,Germany,EUR,ten_75b73a3187812614d870,BITMARCK Service GmbH,Sichere Zustellung von eGK und PIN/PUK-Briefen durch Identifikation bei der Übergabe,,,open,6
POSTAL_OFFICIAL_FULFILMENT,Germany,EUR,ten_0939ed6dbda18497e9af,,Postdienstleistungen für das Jobcenter Stendal,,,de-open,7
POSTAL_OFFICIAL_FULFILMENT,Germany,EUR,ten_125608504ecd26adc6bd,Landeshauptstadt Hannover - Zentrale Submission,Rahmenvertrag für die Lieferung von Briefumschlägen und Versandtaschen für die Gesamtverwaltung der Landeshauptstadt Hannover.,,,us-open,8
POSTAL_OFFICIAL_FULFILMENT,Germany,EUR,ten_49adce5898812652c410,"Stadt Ludwigshafen, Zentrale Vergabestelle und Baukoordinierung",Rahmenvereinbarung über die Briefdienstleistung Postzustellungsauftrag (PZA) für die Stadt Ludwigshafen am Rhein,,,open,9
POSTAL_OFFICIAL_FULFILMENT,Germany,EUR,ten_832f875751ab578246e1,,Postdienstleistungen,,,,10
POSTAL_OFFICIAL_FULFILMENT,United Kingdom,GBP,ten_cdcce79045d1e48f3a97,Rail Settlement Plan Limited,Centralised Delay Repay Service and Related Services,21194340.0,,Competitive flexible procedure,1
SOFTWARE_BROKER_EXPLICIT,BE,,bel_16bf38ba1f0b4f270f7a0cce,Vives Zuid vzw,VIVES Raamovereenkomst Software broker,,,,1
SOFTWARE_BROKER_EXPLICIT,BE,,bel_ae3fae89525a7137a2a90c86,Fluvius System Operator cv (Speziale Sektoren),Software Broker & SAM Consultancy,,,,2
SOFTWARE_BROKER_EXPLICIT,CHE,,ted_6996f36313210759b17a,"ETH Zürich, Informatikdienste",Atlassian Reseller 2026,,,,1
SOFTWARE_BROKER_EXPLICIT,CHE,,ted_2966cf1bcb39a76e58df,IWB Industrielle Werke Basel,Reseller für Cloud Service Provider,,,,2
SOFTWARE_BROKER_EXPLICIT,CHE,,ted_8bf6f8285f0e00be56b0,Switch,Microsoft CASA Reseller für Hochschul-Community,,,,3
SOFTWARE_BROKER_EXPLICIT,CHE,,ted_d31abbf8ba5962014ef9,ETH Zürich - Informatikdienste,Adobe ETLA Reseller 2024,,,,4
SOFTWARE_BROKER_EXPLICIT,Canada,CAD,ten_f1a98745752945c13139,Shared Services Canada,Red Hat Maintenance Renewal for RCPM,,,Competitive - Selective tendering,1
SOFTWARE_BROKER_EXPLICIT,Canada,CAD,ten_8b0c59ecae18c9bb8dc4,Shared Services Canada,Red Hat Enterprise Linux for DND,,,Competitive - Selective tendering,2
SOFTWARE_BROKER_EXPLICIT,Canada,CAD,ten_0787b1d3ed05a787b62b,Shared Services Canada,Shared Services Canada - Red Hat Minor Contract,,,Competitive - Selective tendering,3
SOFTWARE_BROKER_EXPLICIT,Canada,CAD,ten_eb1edc6e32143811c391,Shared Services Canada,Nutanix Cloud Manager Software Licenses and M&S for DND,,,Competitive - Selective tendering,4
SOFTWARE_BROKER_EXPLICIT,Canada,CAD,ten_81010c439755065a8ff8,Shared Services Canada,Erwin Data Modeler for Transport Canada,,,Competitive - Selective tendering,5
SOFTWARE_BROKER_EXPLICIT,Canada,CAD,ten_64e9338110d9342704be,Shared Services Canada,Logiciel Red Hat OpenShift Platform Plus,,,Competitive - Selective tendering,6
SOFTWARE_BROKER_EXPLICIT,Canada,CAD,ten_182b85dc1ba5d4906369,Shared Services Canada,Red Hat OpenShift for DND,,,Competitive - Selective tendering,7
SOFTWARE_BROKER_EXPLICIT,Canada,CAD,ten_4cba64f79bd5e20c4547,House of Commons,Software Reseller RFI,,,Competitive - Open bidding,8
SOFTWARE_BROKER_EXPLICIT,Canada,CAD,ten_ff9337ac75d457ffe60f,Shared Services Canada,SW-132700,,,Competitive - Selective tendering,9
SOFTWARE_BROKER_EXPLICIT,Canada,CAD,ten_eb0ce0e854227f27a4f8,Shared Services Canada,Nutanix Licenses with M&S for Shared Services Canada,,,Competitive - Selective tendering,10
